fixture_id,season,date,home_team,away_team,referee,category,home_value,away_value
1575153,2026,2026-09-05,Borussia Mönchengladbach,SV Elversberg,"Martin Petersen, Germany",offside,5.0,0.0
1575153,2026,2026-09-05,Borussia Mönchengladbach,SV Elversberg,"Martin Petersen, Germany",yellow_cards,3.0,1.0
1575150,2026,2026-09-05,1899 Hoffenheim,Borussia Dortmund,"Matthias Jollenbeck, Germany",shots,18.0,11.0
1575150,2026,2026-09-05,1899 Hoffenheim,Borussia Dortmund,"Matthias Jollenbeck, Germany",shots_on_target,6.0,4.0
1575150,2026,2026-09-05,1899 Hoffenheim,Borussia Dortmund,"Matthias Jollenbeck, Germany",fouls,13.0,7.0
1575150,2026,2026-09-05,1899 Hoffenheim,Borussia Dortmund,"Matthias Jollenbeck, Germany",corners,10.0,3.0
1575150,2026,2026-09-05,1899 Hoffenheim,Borussia Dortmund,"Matthias Jollenbeck, Germany",offside,1.0,2.0
1575150,2026,2026-09-05,1899 Hoffenheim,Borussia Dortmund,"Matthias Jollenbeck, Germany",yellow_cards,4.0,2.0
1575151,2026,2026-09-05,Bayer Leverkusen,Union Berlin,"Robin Braun, Germany",shots,21.0,5.0
1575151,2026,2026-09-05,Bayer Leverkusen,Union Berlin,"Robin Braun, Germany",shots_on_target,10.0,0.0
1575151,2026,2026-09-05,Bayer Leverkusen,Union Berlin,"Robin Braun, Germany",fouls,11.0,12.0
1575151,2026,2026-09-05,Bayer Leverkusen,Union Berlin,"Robin Braun, Germany",corners,11.0,1.0
1575151,2026,2026-09-05,Bayer Leverkusen,Union Berlin,"Robin Braun, Germany",offside,3.0,3.0
1575151,2026,2026-09-05,Bayer Leverkusen,Union Berlin,"Robin Braun, Germany",yellow_cards,2.0,2.0
1575157,2026,2026-09-05,SC Paderborn 07,SC Freiburg,"Max Burda, Germany",shots,14.0,16.0
1575157,2026,2026-09-05,SC Paderborn 07,SC Freiburg,"Max Burda, Germany",shots_on_target,3.0,5.0
1575157,2026,2026-09-05,SC Paderborn 07,SC Freiburg,"Max Burda, Germany",fouls,16.0,10.0
1575157,2026,2026-09-05,SC Paderborn 07,SC Freiburg,"Max Burda, Germany",corners,5.0,4.0
1575157,2026,2026-09-05,SC Paderborn 07,SC Freiburg,"Max Burda, Germany",offside,1.0,1.0
1575157,2026,2026-09-05,SC Paderborn 07,SC Freiburg,"Max Burda, Germany",yellow_cards,3.0,3.0
1575156,2026,2026-09-05,FC Schalke 04,Bayern München,"Robert Schröder, Germany",shots,4.0,15.0
1575156,2026,2026-09-05,FC Schalke 04,Bayern München,"Robert Schröder, Germany",shots_on_target,1.0,5.0
1575156,2026,2026-09-05,FC Schalke 04,Bayern München,"Robert Schröder, Germany",fouls,5.0,12.0
1575156,2026,2026-09-05,FC Schalke 04,Bayern München,"Robert Schröder, Germany",corners,0.0,11.0
1575156,2026,2026-09-05,FC Schalke 04,Bayern München,"Robert Schröder, Germany",offside,0.0,1.0
1575156,2026,2026-09-05,FC Schalke 04,Bayern München,"Robert Schröder, Germany",yellow_cards,2.0,2.0
1575154,2026,2026-09-06,Hamburger SV,FSV Mainz 05,"Tobias Reichel, Germany",shots,8.0,17.0
1575154,2026,2026-09-06,Hamburger SV,FSV Mainz 05,"Tobias Reichel, Germany",shots_on_target,1.0,8.0
1575154,2026,2026-09-06,Hamburger SV,FSV Mainz 05,"Tobias Reichel, Germany",fouls,14.0,19.0
